5.01,6.10,6.08
5.16,6.26,6.23
5.36,6.41,6.39
5.56,6.56,6.54
2.43,0.14,0.28
2.18,-0.06,0.08
1.93,-0.26,-0.12
1.69,-0.45,-0.32
1.49,-0.65,-0.51
1.24,-0.85,-0.71
0.94,-1.04,-0.91
0.69,-1.24,-1.11
0.50,-1.43,-1.31
0.35,-1.63,-1.51
-1.84,-1.82,-1.71
-0.30,-2.02,-1.90
-2.63,-2.21,-2.10
-2.83,-2.40,-2.29
-3.08,-2.59,-2.49
-3.27,-2.78,-2.68
-3.57,-2.97,-2.87
-3.82,-3.16,-3.06
-4.07,-3.34,-3.25
-4.41,-3.53,-3.44
-4.66,-3.71,-3.63
-4.91,-3.89,-3.82
-5.21,-4.07,-4.00
-5.46,-4.25,-4.18
-5.75,-4.43,-4.36
-5.95,-4.60,-4.54
-6.30,-4.78,-4.72
-6.50,-4.95,-4.90
-6.75,-5.12,-5.07
-7.04,-5.29,-5.24
-7.24,-5.45,-5.41
-7.49,-5.62,-5.58
-7.74,-5.78,-5.74
-7.84,-5.93,-5.90
-8.13,-6.09,-6.06
-8.33,-6.24,-6.22
-8.48,-6.40,-6.38
-8.73,-6.54,-6.53
-8.93,-6.69,-6.68
-9.13,-6.83,-6.83
-9.28,-6.98,-6.97
-9.42,-7.11,-7.11
-9.57,-7.25,-7.25
-9.67,-7.38,-7.39
-9.82,-7.51,-7.52
-9.92,-7.64,-7.65
-10.02,-7.76,-7.78
-10.07,-7.88,-7.90
-10.22,-8.00,-8.03
-10.22,-8.11,-8.14
-10.32,-8.22,-8.26
-10.52,-8.33,-8.37
-10.62,-8.43,-8.48
-10.76,-8.53,-8.58
-10.86,-8.63,-8.68
-11.01,-8.72,-8.78
-11.06,-8.81,-8.87
-11.16,-8.90,-8.96
-11.26,-8.98,-9.05
-11.36,-9.06,-9.13
-11.41,-9.14,-9.21
-11.46,-9.21,-9.29
-11.51,-9.28,-9.36
-11.81,-9.34,-9.43
-11.86,-9.40,-9.49
-11.90,-9.46,-9.56
-11.90,-9.51,-9.61
-11.95,-9.56,-9.67
-11.95,-9.61,-9.72
-12.00,-9.65,-9.76
-11.95,-9.69,-9.80
-11.95,-9.72,-9.84
-12.00,-9.76,-9.87
-11.90,-9.78,-9.90
-11.90,-9.80,-9.93
-11.90,-9.82,-9.95
-11.86,-9.84,-9.97
-11.81,-9.85,-9.98
-11.86,-9.86,-9.99
-11.81,-9.86,-10.00
-11.66,-9.86,-10.00
-11.46,-9.85,-10.00
-11.46,-9.84,-9.99
-11.41,-9.83,-9.98
-11.36,-9.81,-9.97
-11.31,-9.79,-9.95
-11.31,-9.77,-9.93
-11.31,-9.74,-9.90
-11.31,-9.71,-9.87
-11.31,-9.67,-9.84
-11.31,-9.63,-9.80
-11.31,-9.59,-9.76
-11.31,-9.54,-9.71
-11.41,-9.49,-9.66
-11.41,-9.43,-9.61
-11.41,-9.37,-9.55
-11.36,-9.31,-9.49
-11.46,-9.24,-9.43
-11.41,-9.17,-9.36
-11.41,-9.10,-9.28
-11.51,-9.02,-9.21
-11.41,-8.94,-9.13
-11.46,-8.85,-9.04
-11.46,-8.77,-8.96
-11.41,-8.67,-8.87
-11.41,-8.58,-8.77
-11.36,-8.48,-8.67
-11.36,-8.38,-8.57
-11.31,-8.27,-8.47
-11.26,-8.16,-8.36
-11.21,-8.05,-8.25
-11.21,-7.94,-8.13
-11.11,-7.82,-8.02
-11.11,-7.70,-7.90
-11.06,-7.57,-7.77
-11.01,-7.44,-7.64
-10.96,-7.31,-7.51
-10.91,-7.18,-7.38
-10.81,-7.04,-7.24
-10.76,-6.90,-7.10
-10.66,-6.76,-6.96
-10.57,-6.62,-6.82
-10.47,-6.47,-6.67
-10.42,-6.32,-6.52
-10.32,-6.16,-6.37
-10.27,-6.01,-6.21
-10.27,-5.85,-6.05
-10.22,-5.69,-5.89
-10.22,-5.53,-5.73
-10.17,-5.37,-5.56
-10.17,-5.20,-5.40
-10.17,-5.03,-5.23
-10.12,-4.86,-5.06
-10.12,-4.69,-4.88
-10.12,-4.51,-4.71
-10.02,-4.34,-4.53
-9.97,-4.16,-4.35
-9.92,-3.98,-4.17
-9.87,-3.80,-3.99
-9.77,-3.62,-3.80
-9.62,-3.43,-3.62
-9.52,-3.25,-3.43
-9.33,-3.06,-3.24
-9.18,-2.87,-3.05
-8.98,-2.68,-2.86
-8.83,-2.49,-2.67
-8.63,-2.30,-2.47
-8.38,-2.11,-2.28
-8.18,-1.92,-2.09
-7.94,-1.72,-1.89
-7.64,-1.53,-1.69
-7.39,-1.33,-1.50
-7.09,-1.14,-1.30
-6.85,-0.94,-1.10
-6.55,-0.74,-0.90
-6.25,-0.55,-0.70
-5.95,-0.35,-0.50
-5.65,-0.15,-0.30
-5.41,0.04,-0.10
-5.06,0.24,0.10
-4.81,0.44,0.30
-4.46,0.63,0.50
-4.27,0.83,0.70
-3.97,1.03,0.90
-3.67,1.22,1.10
-3.37,1.42,1.30
-3.08,1.61,1.49
-2.88,1.81,1.69
-2.63,2.00,1.89
-1.93,2.19,2.08
0.10,2.39,2.28
0.35,2.58,2.47
0.60,2.77,2.67
0.89,2.95,2.86
1.09,3.14,3.05
1.39,3.33,3.24
1.59,3.51,3.43
1.84,3.70,3.62
2.03,3.88,3.80
2.23,4.06,3.99
2.48,4.24,4.17
2.68,4.42,4.35
2.93,4.59,4.53
3.08,4.76,4.71
3.27,4.94,4.88
3.47,5.11,5.05
3.62,5.27,5.23
3.77,5.44,5.40
3.97,5.60,5.56
4.12,5.76,5.73
4.27,5.92,5.89
4.37,6.08,6.05
4.56,6.23,6.21
4.66,6.38,6.36
4.81,6.53,6.52
4.91,6.68,6.67
5.01,6.82,6.82
5.11,6.96,6.96
5.26,7.10,7.10
5.36,7.24,7.24
5.46,7.37,7.38
5.51,7.50,7.51
5.56,7.63,7.64
5.65,7.75,7.77
5.70,7.87,7.89
5.80,7.99,8.02
5.80,8.10,8.13
5.85,8.21,8.25
6.05,8.32,8.36
6.00,8.42,8.47
6.05,8.52,8.57
6.15,8.62,8.67
6.15,8.71,8.77
6.20,8.81,8.87
6.20,8.89,8.96
6.25,8.98,9.04
6.30,9.06,9.13
6.25,9.13,9.21
6.30,9.20,9.28
6.40,9.27,9.36
6.40,9.34,9.42
6.60,9.40,9.49
6.65,9.46,9.55
6.75,9.51,9.61
6.75,9.56,9.66
6.80,9.61,9.71
6.89,9.65,9.76
6.94,9.69,9.80
7.04,9.72,9.84
7.04,9.75,9.87
7.09,9.78,9.90
7.19,9.80,9.93
7.24,9.82,9.95
7.29,9.84,9.97
7.34,9.85,9.98
7.39,9.85,9.99
7.44,9.86,10.00
7.54,9.86,10.00
7.64,9.85,10.00
7.64,9.84,9.99
7.64,9.83,9.98
7.69,9.82,9.97
7.79,9.79,9.95
7.84,9.77,9.93
7.84,9.74,9.90
7.94,9.71,9.87
7.99,9.67,9.84
7.99,9.63,9.80
8.04,9.59,9.76
8.04,9.54,9.72
8.09,9.49,9.67
8.09,9.44,9.61
8.13,9.38,9.56
8.13,9.31,9.50
8.13,9.25,9.43
8.09,9.18,9.36
8.09,9.10,9.29
8.09,9.03,9.21
8.09,8.95,9.13
8.09,8.86,9.05
8.04,8.77,8.96
8.04,8.68,8.87
8.04,8.59,8.78
7.99,8.49,8.68
8.04,8.39,8.58
8.04,8.28,8.48
7.94,8.17,8.37
7.99,8.06,8.26
7.89,7.94,8.14
7.89,7.83,8.03
7.84,7.70,7.91
7.84,7.58,7.78
7.79,7.45,7.65
7.74,7.32,7.52
7.74,7.19,7.39
7.69,7.05,7.25
7.59,6.91,7.12
7.44,6.77,6.97
7.54,6.63,6.83
7.49,6.48,6.68
7.39,6.33,6.53
7.29,6.18,6.38
7.24,6.02,6.22
7.14,5.86,6.07
6.99,5.71,5.90
6.94,5.54,5.74
6.85,5.38,5.58
6.70,5.21,5.41
6.65,5.04,5.24
6.35,4.87,5.07
6.25,4.70,4.90
6.15,4.53,4.72
6.05,4.35,4.54
5.85,4.17,4.36
5.70,3.99,4.18
5.56,3.81,4.00
5.41,3.63,3.82
5.26,3.45,3.63
5.11,3.26,3.44
4.91,3.07,3.26
4.71,2.89,3.07
4.51,2.70,2.88
4.37,2.51,2.68
4.12,2.32,2.49
3.92,2.12,2.30
3.72,1.93,2.10
3.52,1.74,1.91
3.32,1.54,1.71
3.08,1.35,1.51
2.88,1.15,1.31
2.58,0.96,1.11
2.28,0.76,0.92
2.08,0.56,0.72
1.79,0.37,0.52
1.59,0.17,0.32
1.29,-0.03,0.12
1.04,-0.23,-0.08
0.84,-0.42,-0.28
0.55,-0.62,-0.48
0.30,-0.82,-0.68
0.10,-1.01,-0.88
-0.10,-1.21,-1.08
-2.08,-1.40,-1.28
-2.73,-1.60,-1.48
-2.98,-1.79,-1.68
-3.22,-1.99,-1.87
-3.52,-2.18,-2.07
-3.77,-2.37,-2.26
-4.07,-2.56,-2.46
-4.27,-2.75,-2.65
-4.46,-2.94,-2.84
-4.71,-3.13,-3.03
-4.91,-3.31,-3.22
-5.06,-3.50,-3.41
-5.31,-3.68,-3.60
-5.41,-3.86,-3.79
-5.65,-4.05,-3.97
-5.75,-4.22,-4.15
-5.95,-4.40,-4.33
-6.10,-4.58,-4.51
-6.25,-4.75,-4.69
-6.40,-4.92,-4.87
-6.55,-5.09,-5.04
-6.70,-5.26,-5.21
-6.85,-5.43,-5.38
-6.94,-5.59,-5.55
-7.09,-5.75,-5.71
-7.19,-5.91,-5.88
-7.34,-6.07,-6.04
-7.44,-6.22,-6.20
